train,dev,test
0.6327504075313789,0.5337336640206726,0.4400852217201375
0.6324085518080964,0.533086067933239,0.4396334437526062
0.6323666993234711,0.5326618300810424,0.4392696987511888
0.6322304063654961,0.532396777600367,0.438734189714206
0.632009539761108,0.5321639077915887,0.4388202023465036
0.631662566972486,0.5319836721439861,0.43872807354082244
0.6316750317370917,0.5318676314806964,0.4379677839703212
0.6317313388304369,0.5318229987761517,0.43726835781040324
0.6318394224894675,0.5320387565070077,0.43661915356391356
0.6317046619638675,0.5322399406983447,0.43650600568493125
0.6321117439984776,0.5324495269426884,0.43572122223316
0.632261661243738,0.5326644615757291,0.43524903846928015
0.6322892016433724,0.5327466662452092,0.43535129264743694
0.6318529111643633,0.5326819412022208,0.4348514879665648
0.631709438847405,0.532645577909483,0.4344767343771805
0.6317613147106408,0.5335609102505742,0.43384855552054785
0.6312570206003406,0.5344442423687589,0.4335026885951651
0.6312566902642408,0.5349954688952359,0.43284190020500873
0.6312906700925729,0.5347336064524871,0.43239058292250043
0.6311585201034821,0.5342096158000544,0.4317756525696918
0.6305831261361649,0.5335680786940963,0.4311734356169706
0.6302655073585081,0.5330738109750215,0.43046098455145465
0.6302173741634151,0.5325655281650387,0.4301424698336602
